Date,Predicted
2021-02-02,57333.84016015656
2021-02-03,57350.37655861616
2021-02-04,57366.912957075765
2021-02-05,57383.44935553537
2021-02-08,57399.98575399497
2021-02-09,57416.52215245458
2021-02-10,57433.05855091418
2021-02-15,57449.594949373786
2021-02-16,57466.13134783339
2021-02-17,57482.667746292995
2021-02-18,57499.2041447526
2021-02-19,57515.7405432122
2021-02-22,57532.27694167181
2021-02-23,57548.81334013141
2021-02-24,57565.349738591016
2021-02-25,57581.88613705062
2021-02-26,57598.422535510224
2021-03-02,57614.95893396983
2021-03-03,57631.49533242943
2021-03-04,57648.03173088904
2021-03-05,57664.56812934864
2021-03-08,57681.104527808246
2021-03-09,57697.64092626785
2021-03-10,57714.177324727454
2021-03-11,57730.71372318706
2021-03-12,57747.25012164666
2021-03-15,57763.78652010627
2021-03-16,57780.32291856587
2021-03-17,57796.859317025475
2021-03-18,57813.39571548508
2021-03-19,57829.932113944684
2021-03-22,57846.46851240429
2021-03-23,57863.00491086389
2021-03-24,57879.5413093235
2021-03-25,57896.0777077831
2021-03-26,57912.614106242705
2021-03-29,57929.15050470231
2021-03-30,57945.68690316191
2021-03-31,57962.22330162152
2021-04-01,57978.75970008112
2021-04-02,57995.296098540726
2021-04-05,58011.83249700033
2021-04-06,58028.368895459935
2021-04-07,58044.90529391954
2021-04-08,58061.44169237914
2021-04-09,58077.97809083875
2021-04-12,58094.51448929835
2021-04-13,58111.050887757956
2021-04-14,58127.58728621756
2021-04-15,58144.123684677164
2021-04-16,58160.66008313677
2021-04-19,58177.19648159637
2021-04-20,58193.73288005598
2021-04-21,58210.26927851558
2021-04-22,58226.805676975186
2021-04-23,58243.34207543479
2021-04-26,58259.878473894394
2021-04-27,58276.414872354
2021-04-28,58292.9512708136
2021-04-29,58309.48766927321
2021-04-30,58326.02406773281
2021-05-03,58342.560466192415
2021-05-04,58359.09686465202
2021-05-06,58375.633263111624
2021-05-07,58392.16966157123
2021-05-10,58408.70606003083
2021-05-11,58425.24245849044
2021-05-12,58441.77885695004
2021-05-13,58458.315255409645
2021-05-14,58474.85165386925
2021-05-17,58491.38805232885
2021-05-18,58507.92445078846
2021-05-20,58524.46084924806
2021-05-21,58540.997247707666
2021-05-24,58557.53364616727
2021-05-25,58574.070044626875
2021-05-26,58590.60644308648
2021-05-27,58607.14284154608
2021-05-28,58623.67924000569
2021-05-31,58640.21563846529
2021-06-01,58656.752036924896
2021-06-02,58673.2884353845
2021-06-03,58689.824833844104
2021-06-04,58706.36123230371
2021-06-07,58722.89763076331
2021-06-08,58739.43402922292
2021-06-09,58755.97042768252
2021-06-10,58772.506826142126
2021-06-11,58789.04322460173
2021-06-14,58805.579623061334
2021-06-15,58822.11602152094
2021-06-16,58838.65241998054
2021-06-17,58855.18881844015
2021-06-18,58871.72521689975
2021-06-21,58888.261615359355
2021-06-22,58904.79801381896
2021-06-23,58921.334412278564
2021-06-24,58937.87081073817
2021-06-25,58954.40720919777
2021-06-28,58970.94360765738
2021-06-29,58987.48000611698
2021-06-30,59004.016404576585
2021-07-01,59020.55280303619
2021-07-02,59037.08920149579
2021-07-05,59053.6255999554
2021-07-06,59070.161998415
2021-07-07,59086.698396874606
2021-07-08,59103.23479533421
2021-07-09,59119.771193793815
2021-07-12,59136.30759225342
2021-07-13,59152.84399071302
2021-07-14,59169.38038917263
2021-07-15,59185.91678763223
2021-07-16,59202.453186091836
2021-07-19,59218.98958455144
2021-07-20,59235.525983011044
2021-07-21,59252.06238147065
2021-07-22,59268.59877993025
2021-07-23,59285.13517838986
2021-07-26,59301.67157684946
2021-07-27,59318.207975309066
2021-07-28,59334.74437376867
2021-07-29,59351.280772228274
2021-07-30,59367.81717068788
2021-08-02,59384.35356914748
2021-08-03,59400.88996760709
2021-08-04,59417.42636606669
2021-08-05,59433.962764526295
2021-08-06,59450.4991629859
2021-08-09,59467.035561445504
2021-08-10,59483.57195990511
2021-08-11,59500.10835836471
2021-08-12,59516.64475682432
2021-08-13,59533.18115528392
2021-08-17,59549.717553743525
2021-08-18,59566.25395220313
2021-08-19,59582.79035066273
2021-08-20,59599.32674912234
2021-08-23,59615.86314758194
2021-08-24,59632.399546041546
2021-08-25,59648.93594450115
2021-08-26,59665.472342960755
2021-08-27,59682.00874142036
2021-08-30,59698.54513987996
2021-08-31,59715.08153833957
2021-09-01,59731.61793679917
2021-09-02,59748.154335258776
2021-09-03,59764.69073371838
2021-09-06,59781.227132177984
2021-09-07,59797.76353063759
2021-09-08,59814.29992909719
2021-09-09,59830.8363275568
2021-09-10,59847.3727260164
2021-09-13,59863.909124476006
